#! dEb_Eb[f,0]/  dP_P[f,1]/   dth[f,2]/    total_chi2[f,3]/    total_redChi2[f,4]/    total_chi2_elec[f,5]/    total_redChi2_elec[f,6]/    total_chi2_prot[f,7]/    total_redChi2_prot[f,8]/ 
-0.0    0.0015    -0.0015    10397.581    649.8488    8644.7237    720.3936    1752.8573    1752.8573
-0.001    -0.003    0.0005    10451.8259    653.2391    4857.0347    404.7529    5594.7912    5594.7912
-0.0008    0.002    -0.002    10556.369    659.7731    9258.3027    771.5252    1298.0663    1298.0663
0.0006    -0.0035    0.001    10676.5744    667.2859    2543.4033    211.9503    8133.171    8133.171
-0.0004    0.0005    -0.002    10690.9591    668.1849    1075.9879    89.6657    9614.9712    9614.9712
-0.0    -0.0015    0.0    10739.3308    671.2082    5337.3252    444.7771    5402.0055    5402.0055
-0.0008    -0.004    0.001    10797.8479    674.8655    3717.8795    309.8233    7079.9684    7079.9684
0.001    -0.0035    0.0    10822.7507    676.4219    6376.4377    531.3698    4446.313    4446.313
0.0002    -0.0025    0.0005    10838.6312    677.4145    3945.9399    328.8283    6892.6913    6892.6913
0.001    0.001    -0.001    10858.9954    678.6872    7204.3489    600.3624    3654.6466    3654.6466
0.001    0.002    -0.0015    10914.2858    682.1429    8480.3591    706.6966    2433.9267    2433.9267
-0.001    -0.002    -0.001    10919.4509    682.4657    2436.6737    203.0561    8482.7772    8482.7772
0.0004    -0.0005    -0.0015    10943.8123    683.9883    1892.4756    157.7063    9051.3367    9051.3367
-0.0006    -0.003    -0.0005    11092.2217    693.2639    3902.9615    325.2468    7189.2602    7189.2602
0.0008    -0.0015    -0.001    11122.1429    695.1339    3441.9995    286.8333    7680.1434    7680.1434
-0.0002    0.0005    -0.002    11132.2744    695.7672    1056.7309    88.0609    10075.5435    10075.5435
-0.0002    0.0005    -0.001    11169.3238    698.0827    8318.6229    693.2186    2850.7009    2850.7009
0.001    -0.0025    -0.0005    11172.5721    698.2858    5084.0744    423.6729    6088.4978    6088.4978
-0.0004    -0.004    0.0    11207.8063    700.4879    5502.4249    458.5354    5705.3814    5705.3814
-0.0002    -0.0005    -0.0005    11266.5721    704.1608    7128.3912    594.0326    4138.1809    4138.1809
-0.0    0.0025    -0.002    11321.8454    707.6153    10076.1787    839.6816    1245.6666    1245.6666
0.001    0.0    -0.0005    11322.7956    707.6747    6092.8331    507.7361    5229.9625    5229.9625
0.001    0.003    -0.002    11488.6665    718.0417    9920.8637    826.7386    1567.8028    1567.8028
0.0004    -0.0035    0.001    11564.4734    722.7796    2954.2352    246.1863    8610.2382    8610.2382
-0.0002    0.0015    -0.0015    11591.1659    724.4479    9673.3489    806.1124    1917.817    1917.817
-0.0008    -0.002    -0.001    11603.1789    725.1987    2703.1788    225.2649    8900.0001    8900.0001
-0.001    0.002    -0.002    11631.6608    726.9788    10324.1174    860.3431    1307.5434    1307.5434
-0.0    0.0005    -0.002    11647.7047    727.9815    1097.1292    91.4274    10550.5755    10550.5755
0.0006    -0.0005    -0.0015    11698.2554    731.141    2199.6054    183.3004    9498.6501    9498.6501
-0.001    -0.004    0.001    11773.1303    735.8206    4257.1015    354.7585    7516.0289    7516.0289
-0.0002    -0.0015    0.0    11882.9109    742.6819    6102.654    508.5545    5780.2569    5780.2569
-0.0    -0.0025    0.0005    11891.4283    743.2143    4563.8479    380.3207    7327.5804    7327.5804
-0.0004    -0.003    -0.0005    11940.8477    746.303    4376.5428    364.7119    7564.3049    7564.3049
0.001    -0.0015    -0.001    12041.484    752.5927    3956.2054    329.6838    8085.2786    8085.2786
0.0008    0.001    -0.001    12096.7585    756.0474    8136.1292    678.0108    3960.6293    3960.6293
-0.0002    -0.004    0.0    12147.2154    759.201    6123.427    510.2856    6023.7884    6023.7884
0.0008    0.002    -0.0015    12168.7171    760.5448    9499.9049    791.6587    2668.8122    2668.8122
0.0002    0.0005    -0.002    12237.2498    764.8281    1197.1829    99.7652    11040.0669    11040.0669
0.001    -0.001    0.0    12305.6862    769.1054    5145.8117    428.8176    7159.8745    7159.8745
-0.0006    -0.002    -0.001    12361.0218    772.5639    3029.3393    252.4449    9331.6824    9331.6824
-0.0004    0.0005    -0.001    12420.3553    776.2722    9319.1379    776.5948    3101.2174    3101.2174
-0.0004    -0.0005    -0.0005    12500.9354    781.3085    8041.1408    670.0951    4459.7946    4459.7946
0.0002    -0.0035    0.001    12526.4874    782.9055    3424.7224    285.3935    9101.765    9101.765
0.0008    -0.0005    -0.0015    12526.8134    782.9258    2566.3905    213.8659    9960.423    9960.423
-0.0002    0.0025    -0.002    12532.0984    783.2562    11192.5694    932.7141    1339.5291    1339.5291
0.0008    0.0    -0.0005    12543.8904    783.9932    6936.8479    578.0707    5607.0425    5607.0425
-0.001    -0.001    -0.0015    12740.6779    796.2924    1903.0768    158.5897    10837.6011    10837.6011
0.0008    0.003    -0.002    12759.7661    797.4854    11028.175    919.0146    1731.5911    1731.5911
-0.0004    0.0015    -0.0015    12858.8656    803.6791    10761.6294    896.8025    2097.2362    2097.2362
-0.0002    -0.003    -0.0005    12863.5886    803.9743    4909.7794    409.1483    7953.8091    7953.8091
0.0004    0.0005    -0.002    12900.9098    806.3069    1356.8919    113.0743    11544.0179    11544.0179
-0.0002    -0.0025    0.0005    13018.3402    813.6463    5241.4112    436.7843    7776.929    7776.929
-0.0004    -0.0015    0.0    13100.606    818.7879    6927.6381    577.3032    6172.9678    6172.9678
-0.0    -0.004    0.0    13160.7394    822.5462    6804.0844    567.007    6356.655    6356.655
-0.0004    -0.002    -0.001    13192.9796    824.5612    3415.1552    284.5963    9777.8244    9777.8244
-0.0008    -0.001    -0.0015    13407.7377    837.9836    2081.8165    173.4847    11325.9212    11325.9212
0.0006    0.001    -0.001    13408.6364    838.0398    9127.5648    760.6304    4281.0716    4281.0716
0.001    -0.0005    -0.0015    13429.4863    839.3429    2992.8309    249.4026    10436.6554    10436.6554
0.0006    0.002    -0.0015    13497.2632    843.579    10579.106    881.5922    2918.1573    2918.1573
0.0008    -0.001    0.0    13510.1128    844.382    5902.0611    491.8384    7608.0517    7608.0517
-0.0    -0.0035    0.001    13562.6162    847.6635    3954.865    329.5721    9607.7513    9607.7513
0.0006    0.0005    -0.002    13638.6847    852.4178    1576.2562    131.3547    12062.4285    12062.4285
-0.0006    0.0005    -0.001    13745.5017    859.0939    10379.3083    864.9424    3366.1934    3366.1934
0.001    -0.002    0.0005    13807.6672    862.9792    4363.2847    363.6071    9444.3825    9444.3825
-0.0006    -0.0005    -0.0005    13809.4136    863.0883    9013.5457    751.1288    4795.8678    4795.8678
-0.0004    0.0025    -0.002    13816.4664    863.5292    12368.6154    1030.7179    1447.8511    1447.8511
0.0006    0.0    -0.0005    13839.1001    864.9438    7840.5181    653.3765    5998.582    5998.582
-0.0    -0.003    -0.0005    13860.4443    866.2778    5502.6714    458.5559    8357.7729    8357.7729
-0.0002    -0.002    -0.001    14099.0522    881.1908    3860.6263    321.7189    10238.4259    10238.4259
0.0006    0.003    -0.002    14104.9805    881.5613    12195.1415    1016.2618    1909.8389    1909.8389
-0.0006    -0.001    -0.0015    14148.9123    884.307    2320.2116    193.351    11828.7008    11828.7008
-0.0006    0.0015    -0.0015    14200.6802    887.5425    11909.5653    992.4638    2291.115    2291.115
-0.0004    -0.0025    0.0005    14219.367    888.7104    5978.6299    498.2192    8240.7371    8240.7371
0.0002    -0.004    0.0    14248.3783    890.5236    7544.3971    628.6998    6703.9811    6703.9811
-0.0006    -0.0015    0.0    14392.4159    899.526    7812.2776    651.0231    6580.1383    6580.1383
0.0008    0.0005    -0.002    14450.5744    903.1609    1855.2758    154.6063    12595.2986    12595.2986
-0.0002    -0.0035    0.001    14672.8599    917.0537    4544.6628    378.7219    10128.1971    10128.1971
0.0006    -0.001    0.0    14788.6543    924.2909    6717.9658    559.8305    8070.6885    8070.6885
0.0004    0.001    -0.001    14794.6293    924.6643    10178.6558    848.2213    4615.9735    4615.9735
0.0004    0.002    -0.0015    14899.9243    931.2453    11717.9624    976.4969    3181.9619    3181.9619
0.0002    -0.003    -0.0005    14931.415    933.2134    6155.2187    512.9349    8776.1963    8776.1963
-0.0004    -0.001    -0.0015    14964.2019    935.2626    2618.2619    218.1885    12345.94    12345.94
0.0008    -0.002    0.0005    14995.4256    937.2141    5031.7686    419.3141    9963.657    9963.657
-0.0    -0.002    -0.001    15079.2398    942.4525    4365.7528    363.8127    10713.4869    10713.4869
-0.001    0.0    -0.002    15080.9954    942.5622    1533.9744    127.8312    13547.021    13547.021
-0.0008    0.0005    -0.001    15144.7629    946.5477    11499.134    958.2612    3645.6289    3645.6289
-0.0006    0.0025    -0.002    15174.9493    948.4343    13604.3167    1133.6931    1570.6326    1570.6326
-0.0008    -0.0005    -0.0005    15192.0066    949.5004    10045.606    837.1338    5146.4006    5146.4006
0.0004    0.0    -0.0005    15208.4247    950.5265    8803.8436    733.6536    6404.5811    6404.5811
0.001    0.0005    -0.002    15336.5791    958.5362    2193.9508    182.8292    13142.6283    13142.6283
0.0004    -0.004    0.0    15410.132    963.1333    8344.3652    695.3638    7065.7668    7065.7668
-0.0006    -0.0025    0.0005    15494.5087    968.4068    6775.5039    564.6253    8719.0048    8719.0048
0.0004    0.003    -0.002    15524.3098    970.2694    13421.7634    1118.4803    2102.5463    2102.5463
-0.0008    0.0015    -0.0015    15616.6097    976.0381    13117.1564    1093.0964    2499.4533    2499.4533
-0.0008    0.0    -0.002    15731.3869    983.2117    1624.9486    135.4124    14106.4383    14106.4383
-0.0008    -0.0015    0.0    15758.3407    984.8963    8756.5724    729.7144    7001.7683    7001.7683
0.001    -0.003    0.001    15828.7387    989.2962    3745.2521    312.1043    12083.4866    12083.4866
-0.0002    -0.001    -0.0015    15853.6063    990.8504    2975.9676    247.9973    12877.6387    12877.6387
-0.0004    -0.0035    0.001    15857.2185    991.0762    5194.116    432.843    10663.1025    10663.1025
0.0004    -0.003    -0.0005    16076.5005    1004.7813    6867.4213    572.2851    9209.0792    9209.0792
0.0002    -0.002    -0.001    16133.5422    1008.3464    4930.5346    410.8779    11203.0075    11203.0075
0.0004    -0.001    0.0    16141.3106    1008.8319    7593.5258    632.7938    8547.7848    8547.7848
0.0002    0.001    -0.001    16254.737    1015.9211    11289.4021    940.7835    4965.3349    4965.3349
0.0006    -0.002    0.0005    16257.2988    1016.0812    5759.9079    479.9923    10497.391    10497.391
0.0002    0.002    -0.0015    16376.7002    1023.5438    12916.4742    1076.3728    3460.2261    3460.2261
-0.0006    0.0    -0.002    16455.8934    1028.4933    1775.5782    147.9649    14680.3152    14680.3152
-0.0008    0.0025    -0.002    16607.547    1037.9717    14899.6733    1241.6394    1707.8737    1707.8737
-0.001    0.0005    -0.001    16618.1391    1038.6337    12678.615    1056.5513    3939.5241    3939.5241
0.0006    -0.004    0.0    16646.0007    1040.375    9203.9886    766.9991    7442.012    7442.012
-0.001    -0.0005    -0.0005    16648.7145    1040.5447    11137.3215    928.1101    5511.393    5511.393
0.0002    0.0    -0.0005    16651.8642    1040.7415    9826.8244    818.902    6825.0398    6825.0398
-0.0    -0.001    -0.0015    16817.1256    1051.0704    3393.3287    282.7774    13423.797    13423.797
-0.0008    -0.0025    0.0005    16843.7653    1052.7353    7632.0332    636.0028    9211.7321    9211.7321
0.0008    -0.003    0.001    16999.8289    1062.4893    4325.9706    360.4976    12673.8583    12673.8583
0.0002    0.003    -0.002    17017.7539    1063.6096    14708.0407    1225.6701    2309.7133    2309.7133
-0.001    -0.0035    -0.0005    17024.9532    1064.0596    6013.8921    501.1577    11011.0611    11011.0611
-0.001    0.0015    -0.0015    17106.6541    1069.1659    14384.4029    1198.7002    2722.2512    2722.2512
-0.0006    -0.0035    0.001    17115.692    1069.7307    5903.2246    491.9354    11212.4674    11212.4674
-0.001    -0.0015    0.0    17198.3804    1074.8988    9760.5225    813.3769    7437.8579    7437.8579
-0.0004    0.0    -0.002    17254.5147    1078.4072    1985.8631    165.4886    15268.6516    15268.6516
0.0004    -0.002    -0.001    17261.9595    1078.8725    5554.9718    462.9143    11706.9877    11706.9877
0.0006    -0.003    -0.0005    17295.7009    1080.9813    7639.2792    636.6066    9656.4217    9656.4217
0.0002    -0.001    0.0    17568.0819    1098.0051    8528.7412    710.7284    9039.3407    9039.3407
0.0004    -0.002    0.0005    17593.287    1099.5804    6547.7024    545.6419    11045.5845    11045.5845
-0.0    0.001    -0.001    17788.9596    1111.81    12459.8037    1038.317    5329.1559    5329.1559
0.0002    -0.001    -0.0015    17854.7598    1115.9225    3870.345    322.5288    13984.4148    13984.4148
-0.0    0.002    -0.0015    17927.591    1120.4744    14174.6412    1181.2201    3752.9498    3752.9498
0.0008    -0.004    0.0    17955.9842    1122.249    10123.2674    843.6056    7832.7168    7832.7168
-0.001    0.0025    -0.002    18114.2596    1132.1412    16254.6853    1354.5571    1859.5744    1859.5744
-0.0002    0.0    -0.002    18127.2509    1132.9532    2255.8034    187.9836    15871.4475    15871.4475
-0.0008    -0.0035    -0.0005    18156.7703    1134.7981    6657.36    554.78    11499.4103    11499.4103
-0.0    0.0    -0.0005    18169.4185    1135.5887    10909.4606    909.1217    7259.958    7259.958
0.0006    -0.003    0.001    18245.0339    1140.3146    4966.3444    413.862    13278.6895    13278.6895
-0.001    -0.0025    0.0005    18267.1367    1141.696    8548.2178    712.3515    9718.9189    9718.9189
0.001    -0.004    0.0015    18368.9007    1148.0563    3291.714    274.3095    15077.1867    15077.1867
-0.0008    -0.0035    0.001    18448.2803    1153.0175    6671.9884    555.999    11776.2919    11776.2919
0.0006    -0.002    -0.001    18464.4916    1154.0307    6239.0643    519.922    12225.4274    12225.4274
-0.0    0.003    -0.002    18585.313    1161.5821    16053.9732    1337.8311    2531.3398    2531.3398
0.0008    -0.003    -0.0005    18589.0162    1161.8135    8470.7925    705.8994    10118.2237    10118.2237
-0.001    -0.0025    -0.001    18593.6322    1162.102    4867.9239    405.6603    13725.7083    13725.7083
0.0004    -0.001    -0.0015    18966.5089    1185.4068    4407.0167    367.2514    14559.4922    14559.4922
0.0002    -0.002    0.0005    19003.39    1187.7119    7395.1524    616.2627    11608.2376    11608.2376
-0.0    -0.001    0.0    19068.968    1191.8105    9523.6119    793.6343    9545.3561    9545.3561
-0.0    0.0    -0.002    19074.102    1192.1314    2585.3989    215.4499    16488.703    16488.703
0.001    0.0025    -0.0015    19225.1646    1201.5728    14057.5032    1171.4586    5167.6613    5167.6613
0.001    -0.004    0.0    19340.0826    1208.7552    11102.2014    925.1835    8237.8811    8237.8811
-0.0006    -0.0035    -0.0005    19362.7022    1210.1689    7360.4832    613.3736    12002.2191    12002.2191
-0.0002    0.001    -0.001    19397.297    1212.3311    13689.8607    1140.8217    5707.4364    5707.4364
0.001    0.0015    -0.001    19436.4167    1214.776    12333.6161    1027.8013    7102.8006    7102.8006
0.0008    -0.004    0.0015    19523.3226    1220.2077    3784.667    315.3889    15738.6556    15738.6556
0.001    0.0035    -0.002    19533.003    1220.8127    15945.8848    1328.8237    3587.1181    3587.1181
-0.0002    0.002    -0.0015    19552.5967    1222.0373    15492.4637    1291.0386    4060.1331    4060.1331
0.0004    -0.003    0.001    19564.3538    1222.7721    5666.3735    472.1978    13897.9803    13897.9803
-0.0008    -0.0025    -0.001    19708.781    1231.7988    5423.6263    451.9689    14285.1547    14285.1547
0.0008    -0.002    -0.001    19741.1387    1233.8212    6982.8121    581.901    12758.3266    12758.3266
-0.0002    0.0    -0.0005    19761.0878    1235.068    12051.7521    1004.3127    7709.3357    7709.3357
-0.001    -0.0035    0.001    19854.9835    1240.9365    7500.4076    625.034    12354.5759    12354.5759
