#! dEb_Eb[f,0]/  dP_P[f,1]/   dth[f,2]/    total_chi2[f,3]/    total_redChi2[f,4]/    total_chi2_elec[f,5]/    total_redChi2_elec[f,6]/    total_chi2_prot[f,7]/    total_redChi2_prot[f,8]/ 
-0.0006    -0.0035    0.0    42259.7589    2224.1978    40893.7241    2726.2483    1366.0348    1366.0348
-0.0004    -0.004    0.0005    42560.6377    2240.0336    41757.0528    2783.8035    803.5849    803.5849
-0.0002    0.001    -0.002    42647.3515    2244.5974    39774.0756    2651.605    2873.2759    2873.2759
0.0004    -0.004    0.001    42696.4175    2247.1799    40070.9934    2671.3996    2625.424    2625.424
0.0004    -0.0015    -0.001    42784.3927    2251.8101    39300.6668    2620.0445    3483.7259    3483.7259
0.001    -0.002    0.001    43738.324    2302.0171    29871.4202    1991.428    13866.9038    13866.9038
0.0008    0.0    -0.0005    44083.1554    2320.1661    41060.729    2737.3819    3022.4265    3022.4265
0.0004    -0.004    0.002    44089.6726    2320.5091    23646.0862    1576.4057    20443.5864    20443.5864
0.0006    0.0005    -0.001    44193.3321    2325.9648    43103.3001    2873.5533    1090.032    1090.032
-0.0008    0.0005    -0.002    44356.0391    2334.5284    39977.5868    2665.1725    4378.4523    4378.4523
0.001    -0.003    0.0005    44360.1884    2334.7468    42932.9951    2862.1997    1427.1933    1427.1933
-0.0008    -0.003    -0.0005    44377.7207    2335.6695    40986.2067    2732.4138    3391.514    3391.514
-0.001    -0.002    0.0    44653.4101    2350.1795    42396.9846    2826.4656    2256.4255    2256.4255
0.0006    -0.0015    0.0005    45485.4084    2393.9689    36736.8599    2449.124    8748.5485    8748.5485
0.0006    0.0    -0.002    45521.0    2395.8421    36103.3384    2406.8892    9417.6616    9417.6616
-0.0008    -0.0025    0.0005    45550.8069    2397.4109    40499.7654    2699.9844    5051.0415    5051.0415
0.0002    -0.0025    0.001    45559.5295    2397.87    34103.8882    2273.5925    11455.6412    11455.6412
0.0006    -0.003    0.0015    45786.6181    2409.822    28528.745    1901.9163    17257.8731    17257.8731
-0.0002    0.0005    -0.0015    45835.9566    2412.4188    44847.5696    2989.838    988.3869    988.3869
-0.0008    0.0    -0.0015    45885.0164    2415.0009    44167.8068    2944.5205    1717.2096    1717.2096
0.0002    -0.003    0.0    45911.078    2416.3725    45043.5429    3002.9029    867.5351    867.5351
0.001    -0.0005    0.0    46391.8193    2441.6747    39973.9691    2664.9313    6417.8502    6417.8502
-0.0    -0.0025    -0.0005    46572.6934    2451.1944    44295.7787    2953.0519    2276.9147    2276.9147
-0.0002    -0.0035    0.0015    46614.1825    2453.378    32075.0541    2138.3369    14539.1284    14539.1284
0.0004    0.001    -0.0015    46722.3494    2459.071    46101.6826    3073.4455    620.6668    620.6668
-0.0002    -0.0005    -0.002    46769.6558    2461.5608    35006.3308    2333.7554    11763.325    11763.325
0.0002    -0.001    -0.0015    47096.8087    2478.7794    40001.5133    2666.7676    7095.2954    7095.2954
-0.0006    -0.0015    -0.0015    47351.8235    2492.2012    38218.3469    2547.8898    9133.4766    9133.4766
0.0004    -0.0035    0.0005    47668.3032    2508.8581    46747.1183    3116.4746    921.1848    921.1848
-0.0004    -0.0015    0.0    47702.2868    2510.6467    44311.6952    2954.113    3390.5916    3390.5916
-0.0006    -0.001    -0.0005    48036.85    2528.2553    46701.7138    3113.4476    1335.1362    1335.1362
0.001    -0.0005    -0.0015    48328.1032    2543.5844    43006.6809    2867.1121    5321.4223    5321.4223
0.001    0.0015    -0.0015    48544.1949    2554.9576    47930.1456    3195.343    614.0493    614.0493
0.0002    -0.004    0.002    48815.4442    2569.2339    27790.2072    1852.6805    21025.2369    21025.2369
-0.0006    -0.003    0.001    48867.0443    2571.9497    39558.3574    2637.2238    9308.6868    9308.6868
-0.001    -0.0025    -0.001    48914.5232    2574.4486    42034.5006    2802.3    6880.0225    6880.0225
-0.001    -0.004    0.0015    48928.0563    2575.1609    36843.3645    2456.2243    12084.6918    12084.6918
-0.001    -0.001    -0.002    49504.621    2605.5064    35131.3245    2342.0883    14373.2965    14373.2965
-0.0002    -0.002    -0.001    49653.1494    2613.3237    44503.8258    2966.9217    5149.3235    5149.3235
-0.0002    -0.002    0.0005    49786.5642    2620.3455    42877.4879    2858.4992    6909.0763    6909.0763
0.0008    -0.002    -0.0005    50253.9753    2644.9461    48827.3519    3255.1568    1426.6234    1426.6234
0.001    -0.0035    0.002    50467.8301    2656.2016    26152.0581    1743.4705    24315.772    24315.772
-0.0008    -0.0005    -0.001    50790.2538    2673.1713    50047.5437    3336.5029    742.7101    742.7101
-0.0    -0.0005    -0.0005    50834.2987    2675.4894    48727.7626    3248.5175    2106.5361    2106.5361
0.001    -0.0025    0.0    51048.7064    2686.774    50415.3629    3361.0242    633.3435    633.3435
-0.0004    -0.0035    0.0    51341.526    2702.1856    49895.0281    3326.3352    1446.4979    1446.4979
0.0008    -0.002    0.001    51444.8728    2707.6249    37098.7107    2473.2474    14346.1622    14346.1622
0.0002    0.0015    -0.002    51670.2073    2719.4846    50055.8763    3337.0584    1614.331    1614.331
0.0002    -0.001    0.0    51686.6161    2720.3482    46800.7559    3120.0504    4885.8602    4885.8602
0.0006    -0.004    0.001    51844.3689    2728.651    49406.5051    3293.767    2437.8638    2437.8638
0.0006    -0.0015    -0.001    51878.0849    2730.4255    48195.1522    3213.0101    3682.9327    3682.9327
-0.0002    -0.004    0.0005    51911.8705    2732.2037    51135.5917    3409.0394    776.2789    776.2789
-0.0004    0.001    -0.002    51970.6951    2735.2997    49264.7753    3284.3184    2705.9198    2705.9198
0.0008    0.002    -0.002    52305.1722    2752.9038    51421.3275    3428.0885    883.8447    883.8447
-0.0002    0.0    -0.001    52400.8218    2757.938    51610.5806    3440.7054    790.2413    790.2413
0.0004    -0.003    0.0015    52750.9539    2776.366    34958.5384    2330.5692    17792.4155    17792.4155
-0.0006    -0.003    -0.0005    53190.022    2799.4748    49610.2759    3307.3517    3579.7461    3579.7461
-0.001    0.0005    -0.002    53206.6355    2800.3492    49048.0244    3269.8683    4158.6112    4158.6112
0.0008    0.0    -0.002    53603.0133    2821.2112    43823.0919    2921.5395    9779.9214    9779.9214
-0.0    -0.0005    -0.002    53828.0652    2833.0561    41658.1711    2777.2114    12169.8941    12169.8941
-0.0    -0.0025    0.001    54289.6822    2857.3517    42399.0919    2826.6061    11890.5903    11890.5903
0.0006    0.0    -0.0005    54567.2    2871.9579    51328.1615    3421.8774    3239.0385    3239.0385
-0.0004    -0.0035    0.0015    54602.1222    2873.7959    39572.7608    2638.1841    15029.3614    15029.3614
0.0004    0.0005    -0.001    54946.8425    2891.9391    53747.9676    3583.1978    1198.875    1198.875
0.0004    -0.0015    0.0005    54957.7742    2892.5144    45829.5606    3055.304    9128.2136    9128.2136
-0.0    -0.004    0.002    55037.5669    2896.714    33422.5037    2228.1669    21615.0632    21615.0632
-0.0004    -0.0015    -0.0015    55152.4459    2902.7603    45667.6842    3044.5123    9484.7617    9484.7617
-0.0008    -0.001    -0.002    55539.4265    2923.1277    40715.2515    2714.3501    14824.175    14824.175
-0.001    -0.0025    0.0005    55574.0293    2924.9489    50240.1171    3349.3411    5333.9122    5333.9122
0.0008    -0.0035    0.002    55666.3489    2929.8078    30716.4413    2047.7628    24949.9076    24949.9076
0.0004    -0.001    -0.0015    55921.035    2943.2124    48518.7638    3234.5843    7402.2712    7402.2712
-0.001    0.0    -0.0015    55962.4981    2945.3946    54349.1848    3623.279    1613.3133    1613.3133
0.0004    -0.003    0.0    56016.4489    2948.2342    55112.7601    3674.184    903.6888    903.6888
-0.0004    0.0005    -0.0015    56386.1856    2967.694    55449.2098    3696.614    936.9757    936.9757
0.0002    -0.0025    -0.0005    56408.5985    2968.8736    53987.7611    3599.1841    2420.8375    2420.8375
0.0008    -0.0005    0.0    56606.3981    2979.2841    49864.1668    3324.2778    6742.2313    6742.2313
-0.0008    -0.0025    -0.001    57457.3586    3024.0715    50281.3349    3352.089    7176.0237    7176.0237
-0.001    -0.004    0.0    57707.4266    3037.233    55320.8635    3688.0576    2386.5632    2386.5632
0.0002    0.001    -0.0015    57745.3256    3039.2277    57123.5849    3808.239    621.7407    621.7407
0.0006    -0.0035    0.0005    58043.1399    3054.9021    57193.5705    3812.9047    849.5695    849.5695
0.001    0.001    -0.001    58428.3159    3075.1745    56459.7047    3763.9803    1968.6112    1968.6112
-0.0006    -0.0015    0.0    58467.7223    3077.2485    54849.544    3656.6363    3618.1783    3618.1783
-0.0008    -0.003    0.001    58620.8009    3085.3053    48921.4743    3261.4316    9699.3266    9699.3266
-0.0008    -0.001    -0.0005    59071.7513    3109.0395    57616.7975    3841.1198    1454.9538    1454.9538
-0.0    -0.002    -0.001    59219.5887    3116.8205    53818.5733    3587.9049    5401.0154    5401.0154
0.001    -0.0025    0.0015    59823.1779    3148.5883    38416.3727    2561.0915    21406.8051    21406.8051
0.0008    0.0015    -0.0015    60039.9184    3159.9957    59372.3101    3958.154    667.6083    667.6083
-0.0004    -0.002    0.0005    60282.5339    3172.7649    53038.1018    3535.8735    7244.432    7244.432
0.0006    -0.002    0.001    60647.7728    3191.988    45814.1765    3054.2784    14833.5963    14833.5963
0.001    -0.001    0.0005    61064.4367    3213.9177    49355.9833    3290.3989    11708.4534    11708.4534
0.001    -0.002    -0.0005    61113.4844    3216.4992    59587.2475    3972.4832    1526.2369    1526.2369
0.0002    -0.003    0.0015    61211.6408    3221.6653    42876.5072    2858.4338    18335.1336    18335.1336
-0.0002    -0.0035    0.0    61919.6442    3258.9286    60384.5075    4025.6338    1535.1367    1535.1367
-0.001    -0.0005    -0.001    62094.6208    3268.1379    61339.8622    4089.3241    754.7586    754.7586
-0.0002    -0.0005    -0.0005    62341.9472    3281.1551    60063.1084    4004.2072    2278.8388    2278.8388
0.0006    -0.0035    0.002    62361.2189    3282.1694    36768.9998    2451.2667    25592.219    25592.219
0.0002    -0.0005    -0.002    62382.8257    3283.3066    49798.1867    3319.8791    12584.639    12584.639
0.0008    -0.0015    -0.001    62468.1281    3287.7962    58577.8129    3905.1875    3890.3152    3890.3152
0.0008    -0.004    0.001    62488.6715    3288.8774    60230.1921    4015.3461    2258.4794    2258.4794
-0.0002    -0.004    0.002    62756.0408    3302.9495    40542.9755    2702.865    22213.0653    22213.0653
-0.0    -0.004    0.0005    62759.4546    3303.1292    62002.3059    4133.4871    757.1486    757.1486
-0.0006    0.001    -0.002    62790.3899    3304.7574    60243.6504    4016.2434    2546.7395    2546.7395
-0.0    -0.001    0.0    62924.7988    3311.8315    57758.8669    3850.5911    5165.932    5165.932
-0.0    0.0015    -0.002    62962.6493    3313.8236    61455.0135    4097.0009    1507.6358    1507.6358
-0.0006    -0.001    -0.002    63070.5831    3319.5044    47787.3539    3185.8236    15283.2292    15283.2292
0.001    0.0    -0.002    63181.3777    3325.3357    53031.0207    3535.4014    10150.357    10150.357
-0.0004    -0.003    -0.0005    63498.6744    3342.0355    59722.5204    3981.5014    3776.154    3776.154
0.0006    0.002    -0.002    64070.3614    3372.1243    63240.7268    4216.0485    829.6346    829.6346
-0.0006    -0.0035    0.0015    64086.413    3372.9691    48558.6428    3237.2429    15527.7702    15527.7702
-0.001    -0.002    -0.0015    64143.5358    3375.9756    51908.2052    3460.547    12235.3306    12235.3306
-0.0004    0.0    -0.001    64177.9361    3377.7861    63323.1612    4221.5441    854.7749    854.7749
-0.0002    -0.0015    -0.0015    64449.4195    3392.0747    54605.1968    3640.3465    9844.2226    9844.2226
-0.0002    -0.0025    0.001    64516.1861    3395.5887    52182.4709    3478.8314    12333.7151    12333.7151
0.0002    -0.0015    0.0005    65926.491    3469.8153    56410.4366    3760.6958    9516.0544    9516.0544
0.0006    -0.001    -0.0015    66241.6125    3486.4007    58524.1897    3901.6126    7717.4228    7717.4228
0.0004    0.0    -0.0005    66547.5957    3502.505    63083.7694    4205.5846    3463.8263    3463.8263
0.0002    0.0005    -0.001    67196.7041    3536.6686    65880.8104    4392.054    1315.8937    1315.8937
-0.0006    -0.0025    -0.001    67496.5452    3552.4497    60016.3445    4001.0896    7480.2007    7480.2007
0.0006    -0.003    0.0    67618.1711    3558.8511    66670.1527    4444.6768    948.0183    948.0183
0.0004    -0.0025    -0.0005    67740.8549    3565.3082    65167.9188    4344.5279    2572.936    2572.936
0.0006    -0.0005    0.0    68317.328    3595.6488    61242.5398    4082.836    7074.7882    7074.7882
-0.0006    0.0005    -0.0015    68432.7657    3601.7245    67539.0254    4502.6017    893.7403    893.7403
0.0008    -0.0025    0.0015    68756.612    3618.7691    46754.6037    3116.9736    22002.0083    22002.0083
-0.0008    -0.004    0.0    68758.2921    3618.8575    66230.605    4415.3737    2527.6871    2527.6871
-0.001    -0.003    0.001    69870.9086    3677.4162    59772.7666    3984.8511    10098.1421    10098.1421
0.0008    -0.0035    0.0005    69914.3279    3679.7015    69128.198    4608.5465    786.1299    786.1299
-0.0    0.001    -0.0015    70264.653    3698.1396    69633.6626    4642.2442    630.9904    630.9904
0.0002    -0.002    -0.001    70282.3792    3699.0726    64621.4962    4308.0997    5660.883    5660.883
0.0004    -0.0035    0.002    70552.44    3713.2863    44309.7338    2953.9823    26242.7062    26242.7062
-0.0008    -0.0015    0.0    70729.5089    3722.6057    66875.5681    4458.3712    3853.9407    3853.9407
0.0008    0.001    -0.001    71150.9246    3744.7855    69012.8096    4600.854    2138.1151    2138.1151
-0.0    -0.003    0.0015    71168.6788    3745.7199    52282.6513    3485.5101    18886.0275    18886.0275
0.0004    -0.002    0.001    71347.0239    3755.1065    56017.8176    3734.5212    15329.2062    15329.2062
-0.001    -0.0035    -0.0005    71524.2029    3764.4317    66031.6298    4402.1087    5492.5732    5492.5732
-0.001    -0.001    -0.0005    71603.0037    3768.5791    70020.0565    4668.0038    1582.9472    1582.9472
0.001    0.0005    -0.0005    71688.6969    3773.0893    66678.7806    4445.252    5009.9164    5009.9164
-0.0004    -0.004    0.002    71970.8658    3787.9403    49151.6226    3276.7748    22819.2432    22819.2432
-0.0004    -0.001    -0.002    72098.0909    3794.6364    56347.6317    3756.5088    15750.4592    15750.4592
-0.0006    -0.002    0.0005    72274.8547    3803.9397    64686.8911    4312.4594    7587.9636    7587.9636
0.0004    -0.0005    -0.002    72433.9374    3812.3125    59426.3777    3961.7585    13007.5597    13007.5597
0.0008    -0.001    0.0005    72505.9009    3816.1    60357.1215    4023.8081    12148.7794    12148.7794
0.0006    0.0015    -0.0015    73031.9929    3843.7891    72302.6499    4820.1767    729.343    729.343
-0.0008    -0.002    -0.0015    73913.2566    3890.1714    61265.98    4084.3987    12647.2766    12647.2766
-0.0    -0.0035    0.0    73994.1135    3894.427    72362.1623    4824.1442    1631.9513    1631.9513
0.001    -0.0015    -0.001    74554.5226    3923.9222    70448.649    4696.5766    4105.8735    4105.8735
0.001    -0.004    0.001    74629.3253    3927.8592    72542.0545    4836.137    2087.2708    2087.2708
-0.0008    -0.0035    0.0015    75067.055    3950.8976    59032.7002    3935.5133    16034.3548    16034.3548
0.0002    -0.004    0.0005    75103.3897    3952.81    74357.1956    4957.1464    746.1941    746.1941
-0.0008    0.001    -0.002    75106.4358    3952.9703    72710.7008    4847.3801    2395.735    2395.735
-0.0    -0.0015    -0.0015    75242.7442    3960.1444    65030.8848    4335.3923    10211.8594    10211.8594
-0.0002    -0.003    -0.0005    75303.6779    3963.3515    71322.9402    4754.8627    3980.7377    3980.7377
-0.0004    -0.0005    -0.0005    75345.9468    3965.5761    72886.6295    4859.1086    2459.3173    2459.3173
