#! dEb_Eb[f,0]/  dP_P[f,1]/   dth[f,2]/    total_chi2[f,3]/    total_redChi2[f,4]/    total_chi2_elec[f,5]/    total_redChi2_elec[f,6]/    total_chi2_prot[f,7]/    total_redChi2_prot[f,8]/ 
0.0008    0.0035    -0.0015    48827.1758    2569.8514    33196.2083    2213.0806    15630.9675    15630.9675
-0.001    -0.0015    -0.002    48894.8302    2573.4121    10998.2195    733.2146    37896.6107    37896.6107
-0.0004    0.002    -0.001    48923.1189    2574.901    32490.7439    2166.0496    16432.3749    16432.3749
0.0004    -0.003    0.0015    49105.8421    2584.518    15662.2668    1044.1511    33443.5753    33443.5753
0.0006    -0.001    -0.002    49109.8173    2584.7272    13618.7134    907.9142    35491.104    35491.104
-0.001    -0.0035    0.0015    49284.6434    2593.9286    18499.6012    1233.3067    30785.0422    30785.0422
-0.0004    -0.0035    -0.001    49437.4529    2601.9712    18316.5425    1221.1028    31120.9104    31120.9104
0.0008    0.0025    -0.001    49593.481    2610.1832    30527.4383    2035.1626    19066.0427    19066.0427
-0.0006    -0.0025    -0.0015    49839.531    2623.1332    14951.157    996.7438    34888.374    34888.374
-0.0004    0.001    -0.0005    49847.1905    2623.5363    29912.9804    1994.1987    19934.2102    19934.2102
0.001    0.0005    0.0    50130.4452    2638.4445    24005.3121    1600.3541    26125.1332    26125.1332
0.0006    -0.004    0.002    50517.9423    2658.8391    13129.8729    875.3249    37388.0695    37388.0695
-0.0002    -0.001    0.0005    50701.3402    2668.4916    23590.1503    1572.6767    27111.1899    27111.1899
-0.0    -0.002    0.001    50741.9677    2670.6299    20083.3682    1338.8912    30658.5994    30658.5994
0.001    -0.002    -0.0015    50795.9639    2673.4718    18220.5496    1214.7033    32575.4144    32575.4144
-0.0008    -0.0015    -0.002    50880.5841    2677.9255    11997.8852    799.859    38882.6988    38882.6988
0.0008    0.0015    -0.0005    50888.2116    2678.3269    28032.4977    1868.8332    22855.7139    22855.7139
-0.0006    0.003    -0.0015    51251.3453    2697.4392    37345.66    2489.7107    13905.6853    13905.6853
0.0008    -0.001    -0.002    51263.9381    2698.102    14813.2932    987.5529    36450.6449    36450.6449
-0.0004    0.0    0.0    51299.6877    2699.9836    27509.0462    1833.9364    23790.6415    23790.6415
-0.0006    0.004    -0.002    51401.1511    2705.3237    40359.2062    2690.6137    11041.9448    11041.9448
0.0002    -0.003    0.0015    51421.57    2706.3984    16988.6999    1132.58    34432.8701    34432.8701
0.0006    0.0035    -0.0015    51535.6743    2712.4039    35228.691    2348.5794    16306.9833    16306.9833
-0.0006    0.002    -0.001    51629.9649    2717.3666    34505.9432    2300.3962    17124.0217    17124.0217
-0.0002    -0.0035    -0.001    51686.7489    2720.3552    19678.5663    1311.9044    32008.1826    32008.1826
-0.0004    -0.0025    -0.0015    51995.3041    2736.595    16163.0202    1077.5347    35832.284    35832.284
0.0006    0.0025    -0.001    52284.9529    2751.8396    32471.7972    2164.7865    19813.1557    19813.1557
0.001    -0.0005    0.0005    52499.0533    2763.1081    21946.1541    1463.0769    30552.8992    30552.8992
-0.0006    0.001    -0.0005    52537.0101    2765.1058    31840.0559    2122.6704    20696.9542    20696.9542
0.0008    0.0005    0.0    52711.3677    2774.2825    25711.3866    1714.0924    26999.9811    26999.9811
0.0004    -0.004    0.002    52740.1473    2775.7972    14306.1454    953.743    38434.0019    38434.0019
-0.0006    -0.0015    -0.002    52942.8343    2786.465    13059.5878    870.6392    39883.2464    39883.2464
-0.0002    -0.002    0.001    53227.7148    2801.4587    21621.9988    1441.4666    31605.716    31605.716
-0.0004    -0.001    0.0005    53280.6103    2804.2426    25278.9415    1685.2628    28001.6688    28001.6688
0.001    -0.001    -0.002    53494.5552    2815.5029    16069.9099    1071.3273    37424.6453    37424.6453
0.0006    0.0015    -0.0005    53562.657    2819.0872    29888.7328    1992.5822    23673.9242    23673.9242
-0.0    -0.003    0.0015    53813.7943    2832.305    18377.1699    1225.1447    35436.6244    35436.6244
-0.0006    0.0    0.0    53972.4807    2840.6569    29347.998    1956.5332    24624.4827    24624.4827
-0.0    -0.0035    -0.001    54012.5414    2842.7653    21102.6269    1406.8418    32909.9145    32909.9145
-0.0008    0.003    -0.0015    54051.7143    2844.8271    39511.0199    2634.068    14540.6944    14540.6944
-0.0008    0.004    -0.002    54218.5466    2853.6077    42612.6899    2840.846    11605.8567    11605.8567
-0.0002    -0.0025    -0.0015    54227.5737    2854.0828    17436.9202    1162.4613    36790.6535    36790.6535
0.0004    0.0035    -0.0015    54320.6691    2858.9826    37323.2104    2488.214    16997.4587    16997.4587
-0.0008    0.002    -0.001    54413.3074    2863.8583    36583.1793    2438.8786    17830.128    17830.128
0.0002    -0.004    0.002    55038.8487    2896.7815    15544.4548    1036.297    39494.3939    39494.3939
0.0004    0.0025    -0.001    55052.9212    2897.5222    34478.1929    2298.5462    20574.7284    20574.7284
0.0008    -0.0005    0.0005    55062.9493    2898.05    23564.1048    1570.9403    31498.8445    31498.8445
-0.0004    -0.0015    -0.002    55081.5809    2899.0306    14183.3272    945.5551    40898.2536    40898.2536
-0.0008    0.001    -0.0005    55303.326    2910.7014    33829.1682    2255.2779    21474.1578    21474.1578
0.0006    0.0005    0.0    55368.7866    2914.1467    27479.4979    1831.9665    27889.2887    27889.2887
0.001    -0.0015    0.001    55396.0869    2915.5835    20060.8256    1337.3884    35335.2613    35335.2613
-0.0004    -0.002    0.001    55789.9584    2936.3136    23222.6662    1548.1777    32567.2922    32567.2922
-0.0006    -0.001    0.0005    55936.3768    2944.0198    27029.7695    1801.9846    28906.6073    28906.6073
-0.0002    -0.003    0.0015    56282.5149    2962.2376    19827.6767    1321.8451    36454.8382    36454.8382
0.0004    0.0015    -0.0005    56313.5988    2963.8736    31807.0047    2120.467    24506.5941    24506.5941
0.0002    -0.0035    -0.001    56414.8302    2969.2016    22588.7244    1505.915    33826.1058    33826.1058
-0.0    -0.0025    -0.0015    56536.3395    2975.5968    18772.857    1251.5238    37763.4825    37763.4825
-0.0008    0.0    0.0    56721.7701    2985.3563    31248.9866    2083.2658    25472.7835    25472.7835
-0.001    0.003    -0.0015    56928.5796    2996.241    41738.4166    2782.5611    15190.163    15190.163
-0.001    0.004    -0.002    57112.4385    3005.9178    44928.2104    2995.214    12184.2281    12184.2281
0.0002    0.0035    -0.0015    57182.1604    3009.5874    39479.7667    2631.9844    17702.3937    17702.3937
-0.001    0.002    -0.001    57273.1462    3014.3761    38722.4523    2581.4968    18550.6939    18550.6939
-0.0002    -0.0015    -0.002    57296.8238    3015.6223    15369.1035    1024.6069    41927.7204    41927.7204
-0.0    -0.004    0.002    57414.0464    3021.7919    16844.801    1122.9867    40569.2454    40569.2454
0.0006    -0.0005    0.0005    57703.3416    3037.018    25244.0924    1682.9395    32459.2492    32459.2492
0.0002    0.0025    -0.001    57897.3859    3047.2308    36546.6254    2436.4417    21350.7606    21350.7606
0.0008    -0.0015    0.001    57942.9564    3049.6293    21590.6526    1439.3768    36352.3038    36352.3038
0.0004    0.0005    0.0    58102.7018    3058.0369    29309.6461    1953.9764    28793.0558    28793.0558
-0.001    0.001    -0.0005    58146.1383    3060.3231    35880.3174    2392.0212    22265.8209    22265.8209
-0.0006    -0.002    0.001    58428.6983    3075.1946    24885.3704    1659.0247    33543.3279    33543.3279
-0.0008    -0.001    0.0005    58668.6396    3087.8231    28842.6343    1922.8423    29826.0053    29826.0053
0.001    -0.0025    0.0015    58821.546    3095.8708    18349.3265    1223.2884    40472.2195    40472.2195
-0.0004    -0.003    0.0015    58827.732    3096.1964    21340.2203    1422.6814    37487.5116    37487.5116
0.0004    -0.0035    -0.001    58893.6154    3099.664    24136.8586    1609.1239    34756.7567    34756.7567
0.0002    -0.0025    -0.0015    58921.6018    3101.1369    20170.8307    1344.722    38750.7711    38750.7711
0.0002    0.0015    -0.0005    59141.037    3112.6862    33787.3135    2252.4876    25353.7235    25353.7235
-0.001    0.0    0.0    59547.5558    3134.0819    33212.012    2214.1341    26335.5439    26335.5439
-0.0    -0.0015    -0.002    59588.5632    3136.2402    16616.9166    1107.7944    42971.6466    42971.6466
-0.0002    -0.004    0.002    59865.7405    3150.8284    18207.1841    1213.8123    41658.5564    41658.5564
-0.001    -0.004    -0.001    59877.8854    3151.4677    21754.823    1450.3215    38123.0624    38123.0624
-0.0    0.0035    -0.0015    60120.148    3164.2183    41698.3598    2779.8907    18421.7882    18421.7882
0.0004    -0.0005    0.0005    60420.2304    3180.0121    26986.1168    1799.0745    33434.1136    33434.1136
0.0006    -0.0015    0.001    60566.3222    3187.7012    23182.5164    1545.5011    37383.8058    37383.8058
-0.0    0.0025    -0.001    60818.347    3200.9656    38677.0947    2578.473    22141.2523    22141.2523
0.0002    0.0005    0.0    60913.1135    3205.9533    31201.8311    2080.1221    29711.2824    29711.2824
-0.0008    -0.002    0.001    61143.9347    3218.1018    26610.1115    1774.0074    34533.8232    34533.8232
0.0008    -0.0025    0.0015    61351.3889    3229.0205    19791.0297    1319.402    41560.3592    41560.3592
0.0004    -0.0025    -0.0015    61383.3605    3230.7032    21630.8412    1442.0561    39752.5193    39752.5193
0.0006    -0.0035    -0.001    61448.8969    3234.1525    25747.0297    1716.4686    35701.8672    35701.8672
-0.0006    -0.003    0.0015    61449.4454    3234.1813    22914.8008    1527.6534    38534.6445    38534.6445
-0.001    -0.001    0.0005    61477.3989    3235.6526    30717.536    2047.8357    30759.8629    30759.8629
0.0002    -0.0015    -0.002    61956.7989    3260.8842    17926.7665    1195.1178    44030.0325    44030.0325
-0.0    0.0015    -0.0005    62044.9715    3265.5248    35829.6591    2388.6439    26215.3124    26215.3124
-0.0008    -0.004    -0.001    62341.2964    3281.1209    23232.1168    1548.8078    39109.1796    39109.1796
-0.0004    -0.004    0.002    62393.931    3283.8911    19631.6039    1308.7736    42762.3271    42762.3271
-0.001    -0.003    -0.0015    62755.316    3302.9114    19419.7523    1294.6502    43335.5636    43335.5636
0.001    -0.0035    0.002    62775.4305    3303.97    16811.6569    1120.7771    45963.7737    45963.7737
-0.0002    0.0035    -0.0015    63134.632    3322.8754    43978.9898    2931.9327    19155.6422    19155.6422
0.0002    -0.0005    0.0005    63213.6155    3327.0324    28790.178    1919.3452    34423.4374    34423.4374
0.0004    -0.0015    0.001    63266.1844    3329.7992    24836.417    1655.7611    38429.7674    38429.7674
0.001    0.004    -0.0015    63790.3172    3357.3851    41752.8909    2783.5261    22037.4263    22037.4263
-0.0    0.0005    0.0    63800.0215    3357.8959    33156.0529    2210.4035    30643.9686    30643.9686
-0.0002    0.0025    -0.001    63815.8045    3358.7266    40869.6009    2724.6401    22946.2036    22946.2036
0.0006    -0.0025    -0.0015    63921.6155    3364.2956    23152.8885    1543.5259    40768.727    40768.727
-0.001    -0.002    0.001    63935.6674    3365.0351    28396.8894    1893.126    35538.778    35538.778
0.0006    -0.0025    0.0015    63957.7282    3366.1962    21294.7698    1419.6513    42662.9584    42662.9584
0.0008    -0.0035    -0.001    64080.6749    3372.6671    27419.2377    1827.9492    36661.4372    36661.4372
-0.0008    -0.003    0.0015    64147.6552    3376.1924    24551.4181    1636.7612    39596.237    39596.237
0.0004    -0.0015    -0.002    64401.5311    3389.5543    19298.6532    1286.5769    45102.8778    45102.8778
0.001    0.003    -0.001    64842.1486    3412.7447    38726.325    2581.755    26115.8236    26115.8236
-0.0006    -0.004    -0.001    64881.2038    3414.8002    24771.4475    1651.4298    40109.7563    40109.7563
-0.0006    -0.004    0.002    64998.6179    3420.9799    21118.0606    1407.8707    43880.5572    43880.5572
-0.0002    0.0015    -0.0005    65025.4025    3422.3896    37934.0415    2528.9361    27091.3609    27091.3609
-0.0008    -0.003    -0.0015    65201.7005    3431.6684    20808.9224    1387.2615    44392.7781    44392.7781
0.0008    -0.0035    0.002    65288.2469    3436.2235    18165.2363    1211.0158    47123.0106    47123.0106
0.0002    -0.0015    0.001    66042.5429    3475.9233    26552.3545    1770.157    39490.1885    39490.1885
-0.0    -0.0005    0.0005    66083.497    3478.0788    30656.2761    2043.7517    35427.2208    35427.2208
-0.001    -0.002    -0.002    66161.172    3482.1669    17258.5111    1150.5674    48902.6609    48902.6609
-0.0004    0.0035    -0.0015    66225.6124    3485.5585    46321.6566    3088.1104    19903.9558    19903.9558
0.001    0.002    -0.0005    66422.4056    3495.9161    35873.5886    2391.5726    30548.8169    30548.8169
0.0008    -0.0025    -0.0015    66536.3669    3501.914    24736.9727    1649.1315    41799.3942    41799.3942
0.0004    -0.0025    0.0015    66640.5638    3507.3981    22860.5466    1524.0364    43780.0172    43780.0172
-0.0002    0.0005    0.0    66763.4259    3513.8645    35172.3115    2344.8208    31591.1144    31591.1144
0.001    -0.0035    -0.001    66788.9492    3515.2079    29153.4824    1943.5655    37635.4668    37635.4668
0.0008    0.004    -0.0015    66865.9234    3519.2591    44024.7172    2934.9811    22841.2062    22841.2062
-0.0004    0.0025    -0.001    66889.7583    3520.5136    43124.1439    2874.9429    23765.6144    23765.6144
-0.001    -0.003    0.0015    66922.3613    3522.2295    26250.0723    1750.0048    40672.2891    40672.2891
0.0006    -0.0015    -0.002    66922.7596    3522.2505    20732.5768    1382.1718    46190.1828    46190.1828
-0.0004    -0.004    -0.001    67497.6077    3552.5057    26372.815    1758.1877    41124.7926    41124.7926
-0.0008    -0.004    0.002    67679.8011    3562.0948    22666.5542    1511.1036    45013.247    45013.247
-0.0006    -0.003    -0.0015    67724.5814    3564.4517    22260.1293    1484.0086    45464.4521    45464.4521
0.0006    -0.0035    0.002    67877.5596    3572.5031    19580.8526    1305.3902    48296.7071    48296.7071
0.0008    0.003    -0.001    67900.7284    3573.7225    40910.0276    2727.3352    26990.7007    26990.7007
-0.0004    0.0015    -0.0005    68082.3298    3583.2805    40100.4608    2673.3641    27981.869    27981.869
0.001    0.001    0.0    68531.088    3606.8994    33194.6817    2212.9788    35336.4063    35336.4063
-0.0008    -0.002    -0.002    68590.53    3610.0279    18559.5574    1237.3038    50030.9726    50030.9726
-0.0    -0.0015    0.001    68895.3979    3626.0736    28330.3288    1888.6886    40565.0691    40565.0691
-0.0002    -0.0005    0.0005    69029.8748    3633.1513    32584.411    2172.2941    36445.4638    36445.4638
0.001    -0.0025    -0.0015    69227.6147    3643.5587    26383.0937    1758.8729    42844.521    42844.521
-0.0006    0.0035    -0.0015    69393.0891    3652.2678    48726.3602    3248.424    20666.729    20666.729
0.0002    -0.0025    0.0015    69399.8959    3652.6261    24488.3603    1632.5574    44911.5355    44911.5355
0.0008    0.002    -0.0005    69463.9588    3655.9978    37969.1675    2531.2778    31494.7913    31494.7913
0.0008    -0.0015    -0.002    69520.4844    3658.9729    22228.5372    1481.9025    47291.9472    47291.9472
-0.0004    0.0005    0.0    69803.3267    3673.8593    37250.607    2483.3738    32552.7197    32552.7197
